element_id,unique_id,category,family,type,name,mark,comments,btz_numero_activo,btz_description_01,btz_description_02,btz_description_03,btz_description_04,btz_description_05,btz_description_06,btz_description_07,btz_description_08,btz_description_09,btz_description_10,btz_description_11,btz_description_12,btz_description_13,btz_description_14,btz_description_15,btz_description_16,btz_description_17,btz_description_18,btz_description_19,btz_description_20,btz_description_21,btz_description_22,btz_description_23,btz_description_24,btz_description_25,btz_description_26,btz_description_27,btz_description_28,btz_description_29,btz_description_30,btz_description_31,btz_description_32,btz_description_33,btz_description_34,btz_description_35,btz_description_36,btz_description_37,btz_description_38,btz_description_39,btz_description_40,btz_description_41,btz_description_42,btz_description_43,btz_description_44,btz_description_45,btz_description_46,btz_description_47,btz_description_48,btz_description_49,btz_description_50,btz_description_51,btz_description_52,btz_description_53,btz_description_54,btz_description_55,btz_description_56,btz_description_57,btz_description_58,btz_description_59,btz_description_60,btz_description_61,btz_description_62,btz_description_63,btz_description_64,btz_description_65,btz_description_66,btz_description_67,btz_description_68,btz_description_69,btz_description_70,btz_description_71,btz_description_72,btz_description_73,btz_description_74,btz_description_75,btz_description_76,btz_description_77,btz_description_78,btz_description_79,btz_description_80,btz_path_detectado,cantidad_btz_description_con_valor
281815,a027b4da-4e9c-44ad-b607-5fb48d4c7061-00044cd7,Roofs,,Genérico - 400 mm,Genérico - 400 mm,,,,P10,P10-PRP-LGC-PREPARACION,P10-PRP-LGC-REDLER,P10-PRP-RDL-R20A,P10-PRP-RDL-R20B,P10-PRP-RDL-R17,P10-PRP-RDL-R05,P10-PRP-RDL-R18,P10-PRP-RDL-R07,P10-PRP-RDL-R09,P10-PRP-RDL-R10,P10-PRP-RDL-R11,P10-PRP-RDL-R12,P10-PRP-RDL-R13,P10-PRP-RDL-R14,P10-PRP-RDL-R15,P10-PRP-RDL-R16,P10-PRP-RDL-R19,P10-PRP-RDL-R20,P10-PRP-RDL-R22,P10-PRP-RDL-RD05,P10-PRP-RDL-RZ04,P10-PRP-RDL-RZ08,P10-PRP-RSC-SF03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-REDLER > P10-PRP-RDL-R20A > P10-PRP-RDL-R20B > P10-PRP-RDL-R17 > P10-PRP-RDL-R05 > P10-PRP-RDL-R18 > P10-PRP-RDL-R07 > P10-PRP-RDL-R09 > P10-PRP-RDL-R10 > P10-PRP-RDL-R11 > P10-PRP-RDL-R12 > P10-PRP-RDL-R13 > P10-PRP-RDL-R14 > P10-PRP-RDL-R15 > P10-PRP-RDL-R16 > P10-PRP-RDL-R19 > P10-PRP-RDL-R20 > P10-PRP-RDL-R22 > P10-PRP-RDL-RD05 > P10-PRP-RDL-RZ04 > P10-PRP-RDL-RZ08 > P10-PRP-RSC-SF03,24
282497,a027b4da-4e9c-44ad-b607-5fb48d4c7061-00044f81,Roofs,,Genérico - 400 mm,Genérico - 400 mm,,,,P10,P10-EXT-LGC-EXTRACCION,P10-EXT-EXT-M202,P10-EXT-LGC-BMB RECIRCULACION,P10-SRA-BMB-BO70,P10-SRA-BMB-JOCKEY,P10-SRA-BMB-BOIN,P10-SRA-BMB-DOSIF APL,P10-EXT-BMB-P439B,P10-PLL-BMB-BS03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P10 > P10-EXT-LGC-EXTRACCION > P10-EXT-EXT-M202 > P10-EXT-LGC-BMB RECIRCULACION > P10-SRA-BMB-BO70 > P10-SRA-BMB-JOCKEY > P10-SRA-BMB-BOIN > P10-SRA-BMB-DOSIF APL > P10-EXT-BMB-P439B > P10-PLL-BMB-BS03,10
282656,a027b4da-4e9c-44ad-b607-5fb48d4c7061-00045020,Roofs,,Genérico - 400 mm,Genérico - 400 mm,,,P10-EXT-TST-DT250,P10,P10-EXT-LGC-EXTRACCION,P10-EXT-TST-DT250,P10-EXT-CND-HX303 COND DT,P10-EXT-LGC-VLV SEG DT250,P10-EXT-VLV-PRV259,P10-EXT-VLV-PRV258,P10-EXT-VLV-PRV260,P10-EXT-MND-M250A,P10-EXT-RDC-RDT250,P10-EXT-BMB-P250,P10-EXT-TNQ-V480 COND DT,P10-EXT-BMB-P490,P10-EXT-BMB-P481,P10-EXT-BMB-P482,P10-EXT-TNQ-V262 COND DT,P10-EXT-TNQ-V475 TK FLASHEO,P10-EXT-VLV-SOV250,P10-EXT-VLV-RV255A,P10-EXT-VLV-RV255B,P10-EXT-VLV-RV256A,P10-EXT-VLV-RV256B,P10-EXT-VLV-RV257A,P10-EXT-VLV-RV257B,P10-EXT-VLV-RV258A,P10-EXT-VLV-RV258B,P10-EXT-VLV-RV259,P10-EXT-VLV-RV260,P10-EXT-VLV-SOV252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P10 > P10-EXT-LGC-EXTRACCION > P10-EXT-TST-DT250 > P10-EXT-CND-HX303 COND DT > P10-EXT-LGC-VLV SEG DT250 > P10-EXT-VLV-PRV259 > P10-EXT-VLV-PRV258 > P10-EXT-VLV-PRV260 > P10-EXT-MND-M250A > P10-EXT-RDC-RDT250 > P10-EXT-BMB-P250 > P10-EXT-TNQ-V480 COND DT > P10-EXT-BMB-P490 > P10-EXT-BMB-P481 > P10-EXT-BMB-P482 > P10-EXT-TNQ-V262 COND DT > P10-EXT-TNQ-V475 TK FLASHEO > P10-EXT-VLV-SOV250 > P10-EXT-VLV-RV255A > P10-EXT-VLV-RV255B > P10-EXT-VLV-RV256A > P10-EXT-VLV-RV256B > P10-EXT-VLV-RV257A > P10-EXT-VLV-RV257B > P10-EXT-VLV-RV258A > P10-EXT-VLV-RV258B > P10-EXT-VLV-RV259 > P10-EXT-VLV-RV260 > P10-EXT-VLV-SOV252,29
282755,a027b4da-4e9c-44ad-b607-5fb48d4c7061-00045083,Roofs,,Genérico - 400 mm,Genérico - 400 mm,,,P10-EXT-LGC-HIDROCICLONES,P10,P10-EXT-LGC-EXTRACCION,P10-EXT-EXT-M202,P10-EXT-LGC-HIDROCICLONES,P10-EXT-HDR-HCP01,P10-EXT-HDR-HCP02,P10-EXT-HDR-HCP03,P10-EXT-HDR-HCS01E,P10-EXT-HDR-HCS01O,P10-EXT-HDR-HCS02E,P10-EXT-HDR-HCS02O,P10-EXT-HDR-HCS03E,P10-EXT-HDR-HCS03O,P10-EXT-HDR-HCS04E,P10-EXT-HDR-HCS04O,P10-EXT-HDR-HCS05E,P10-EXT-HDR-HCS05O,P10-EXT-HDR-HCS06E,P10-EXT-HDR-HCS06O,P10-EXT-HDR-HCS07E,P10-EXT-HDR-HCS07O,P10-EXT-HDR-HCS08E,P10-EXT-HDR-HCS08O,P10-EXT-HDR-HCS09E,P10-EXT-HDR-HCS09O,P10-EXT-HDR-HCS10E,P10-EXT-HDR-HCS10O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P10 > P10-EXT-LGC-EXTRACCION > P10-EXT-EXT-M202 > P10-EXT-LGC-HIDROCICLONES > P10-EXT-HDR-HCP01 > P10-EXT-HDR-HCP02 > P10-EXT-HDR-HCP03 > P10-EXT-HDR-HCS01E > P10-EXT-HDR-HCS01O > P10-EXT-HDR-HCS02E > P10-EXT-HDR-HCS02O > P10-EXT-HDR-HCS03E > P10-EXT-HDR-HCS03O > P10-EXT-HDR-HCS04E > P10-EXT-HDR-HCS04O > P10-EXT-HDR-HCS05E > P10-EXT-HDR-HCS05O > P10-EXT-HDR-HCS06E > P10-EXT-HDR-HCS06O > P10-EXT-HDR-HCS07E > P10-EXT-HDR-HCS07O > P10-EXT-HDR-HCS08E > P10-EXT-HDR-HCS08O > P10-EXT-HDR-HCS09E > P10-EXT-HDR-HCS09O > P10-EXT-HDR-HCS10E > P10-EXT-HDR-HCS10O,27
282804,a027b4da-4e9c-44ad-b607-5fb48d4c7061-000450b4,Roofs,,Genérico - 400 mm,Genérico - 400 mm,,,,P10,P10-EXT-LGC-EXTRACCION,P10-EXT-LGC-RECUP GASES,P10-EXT-ABS-V341 ABSORV,P10-EXT-BMB-P342,P10-EXT-BMB-P346,P10-EXT-CLT-HX344 AC MIN,P10-EXT-CND-HX340 VENTEO,P10-EXT-ENF-HX347 AC MIN,P10-EXT-INT-HX343 AC/AC MIN,P10-EXT-STR-V345 STRIP MIN,P10-EXT-VNT-P348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P10 > P10-EXT-LGC-EXTRACCION > P10-EXT-LGC-RECUP GASES > P10-EXT-ABS-V341 ABSORV > P10-EXT-BMB-P342 > P10-EXT-BMB-P346 > P10-EXT-CLT-HX344 AC MIN > P10-EXT-CND-HX340 VENTEO > P10-EXT-ENF-HX347 AC MIN > P10-EXT-INT-HX343 AC/AC MIN > P10-EXT-STR-V345 STRIP MIN > P10-EXT-VNT-P348,12
282896,a027b4da-4e9c-44ad-b607-5fb48d4c7061-00045110,Roofs,,Genérico - 400 mm,Genérico - 400 mm,,,P10-EXT-LGC-SOLVENTE,P10,P10-EXT-LGC-EXTRACCION,P10-EXT-LGC-SOLVENTE,P10-EXT-BMB-P336,P10-EXT-BMB-P351,P10-EXT-PRC-HX302 PREC SOLV,P10-EXT-INT-V338 INT REHERV,P10-EXT-RHV-HX337 REHERVIDOR,P10-EXT-TNQ-V330 TK SERVICIO,P10-EXT-BMB-P331,P10-EXT-BMB-P335,P10-EXT-TNQ-V351,P10-EXT-TNQ-TKD,P10-EXT-BMB-P335A,P10-EXT-AH101,P10-EXT-AH103,P10-EXT-AH102,P10-EXT-AH105,P10-EXT-AH104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P10 > P10-EXT-LGC-EXTRACCION > P10-EXT-LGC-SOLVENTE > P10-EXT-BMB-P336 > P10-EXT-BMB-P351 > P10-EXT-PRC-HX302 PREC SOLV > P10-EXT-INT-V338 INT REHERV > P10-EXT-RHV-HX337 REHERVIDOR > P10-EXT-TNQ-V330 TK SERVICIO > P10-EXT-BMB-P331 > P10-EXT-BMB-P335 > P10-EXT-TNQ-V351 > P10-EXT-TNQ-TKD > P10-EXT-BMB-P335A > P10-EXT-AH101 > P10-EXT-AH103 > P10-EXT-AH102 > P10-EXT-AH105 > P10-EXT-AH104,19
282969,a027b4da-4e9c-44ad-b607-5fb48d4c7061-00045159,Roofs,,Genérico - 400 mm,Genérico - 400 mm,,,P10-EXT-LGC-DESTILACION,P10,P10-EXT-LGC-EXTRACCION,P10-EXT-LGC-DESTILACION,P10-EXT-EVP-HX301 EV01,P10-EXT-CND-HX305 EV01 OESTE,P10-EXT-CND-HX304 EV01 ESTE,P10-EXT-EVP-HX307 EV02,P10-EXT-CND-HX308 EV02-3,P10-EXT-EVP-HX309 EV03,P10-EXT-BMB-P310,P10-EXT-INT-HX314 AC/MIS,P10-EXT-STR-V311 STRIP VEG,P10-EXT-BMB-P313B,P10-EXT-BMB-P313,P10-EXT-CND-HX312 STRIP VEG,P10-EXT-VLV-TCV-307,P10-EXT-VLV-TCV-309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P10 > P10-EXT-LGC-EXTRACCION > P10-EXT-LGC-DESTILACION > P10-EXT-EVP-HX301 EV01 > P10-EXT-CND-HX305 EV01 OESTE > P10-EXT-CND-HX304 EV01 ESTE > P10-EXT-EVP-HX307 EV02 > P10-EXT-CND-HX308 EV02-3 > P10-EXT-EVP-HX309 EV03 > P10-EXT-BMB-P310 > P10-EXT-INT-HX314 AC/MIS > P10-EXT-STR-V311 STRIP VEG > P10-EXT-BMB-P313B > P10-EXT-BMB-P313 > P10-EXT-CND-HX312 STRIP VEG > P10-EXT-VLV-TCV-307 > P10-EXT-VLV-TCV-309,17
282997,a027b4da-4e9c-44ad-b607-5fb48d4c7061-00045175,Roofs,,Genérico - 400 mm,Genérico - 400 mm,,,P10-EXT-LGC-DESGOMADO,P10,P10-EXT-LGC-EXTRACCION,P10-EXT-LGC-DESGOMADO,P10-EXT-BMB-PSODA,P10-EXT-BMB-P435A,P10-EXT-CLT-HX445 CLT SECAD,P10-EXT-DSG-C425,P10-EXT-DSG-C430,P10-EXT-DSG-C435,P10-EXT-ENF-HX460 ENF AC STOCK,P10-EXT-INT-HX440 AC/AC,P10-EXT-BMB-P439,P10-EXT-SCD-V450 SECAD AC,P10-EXT-BMB-P450,P10-EXT-TNQ-V415 HIDRAT DESG,P10-EXT-BMB-P415,P10-EXT-TNQ-HX435 GOMAS,P10-EXT-BMB-P435,P10-EXT-TNQ-V495 MANIOBRAS,P10-EXT-BMB-P491,P10-EXT-TNQ-V410 TK CRUDO,P10-EXT-AGT-A420C,P10-EXT-BMB-P410,P10-EXT-TNQ-V420 TK HIDRAT,P10-EXT-AGT-A420,P10-EXT-VLV-VSA420,P10-EXT-TNQ-V420B TK VERDE,P10-EXT-TNQ-TK492 LAV DESG,P10-EXT-BMB-P492,P10-EXT-VLV-SOV430,P10-EXT-VLV-SOV426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P10 > P10-EXT-LGC-EXTRACCION > P10-EXT-LGC-DESGOMADO > P10-EXT-BMB-PSODA > P10-EXT-BMB-P435A > P10-EXT-CLT-HX445 CLT SECAD > P10-EXT-DSG-C425 > P10-EXT-DSG-C430 > P10-EXT-DSG-C435 > P10-EXT-ENF-HX460 ENF AC STOCK > P10-EXT-INT-HX440 AC/AC > P10-EXT-BMB-P439 > P10-EXT-SCD-V450 SECAD AC > P10-EXT-BMB-P450 > P10-EXT-TNQ-V415 HIDRAT DESG > P10-EXT-BMB-P415 > P10-EXT-TNQ-HX435 GOMAS > P10-EXT-BMB-P435 > P10-EXT-TNQ-V495 MANIOBRAS > P10-EXT-BMB-P491 > P10-EXT-TNQ-V410 TK CRUDO > P10-EXT-AGT-A420C > P10-EXT-BMB-P410 > P10-EXT-TNQ-V420 TK HIDRAT > P10-EXT-AGT-A420 > P10-EXT-VLV-VSA420 > P10-EXT-TNQ-V420B TK VERDE > P10-EXT-TNQ-TK492 LAV DESG > P10-EXT-BMB-P492 > P10-EXT-VLV-SOV430 > P10-EXT-VLV-SOV426,31
332643,dc2f52e8-69c4-45c8-a7dd-658a902d58d3-00051363,Generic Models,Silos 6,Silos 2,Silos 2,,,,P10,P10-SRV-LGC-SERVICIOS,P10-SRV-LGC-TRATAMIENTO AGUA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P10 > P10-SRV-LGC-SERVICIOS > P10-SRV-LGC-TRATAMIENTO AGUA,3
355813,746ca086-f561-435a-ba68-1305e58fcca1-00056de5,Roofs,,Genérico - 400 mm,Genérico - 400 mm,,PTD_C2_V02;PTD_D2_V02;PTD_E01_V01;PTD_E02_V02,,P10,P10-SRV-LGC-SERVICIOS,P10-SCT-SECTOR OBRADORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P10 > P10-SRV-LGC-SERVICIOS > P10-SCT-SECTOR OBRADORES,3
356583,746ca086-f561-435a-ba68-1305e58fcca1-000570e7,Roofs,,Genérico - 400 mm,Genérico - 400 mm,,PTD_C2_V02;PTD_D2_V02;PTD_E01_V01;PTD_E02_V02,,P10,P10-SRV-LGC-SERVICIOS,P10-SCT-SECTOR OBRADORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P10 > P10-SRV-LGC-SERVICIOS > P10-SCT-SECTOR OBRADORES,3
356627,746ca086-f561-435a-ba68-1305e58fcca1-00057113,Roofs,,Genérico - 400 mm,Genérico - 400 mm,,PTD_C2_V02;PTD_D2_V02;PTD_E01_V01;PTD_E02_V02,,P10,P10-SRV-LGC-SERVICIOS,P10-SCT-SECTOR OBRADORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P10 > P10-SRV-LGC-SERVICIOS > P10-SCT-SECTOR OBRADORES,3
356674,746ca086-f561-435a-ba68-1305e58fcca1-00057142,Roofs,,Genérico - 400 mm,Genérico - 400 mm,,PTD_C2_V02;PTD_D2_V02;PTD_E01_V01;PTD_E02_V02,,P10,P10-SRV-LGC-SERVICIOS,P10-SCT-SECTOR OBRADORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P10 > P10-SRV-LGC-SERVICIOS > P10-SCT-SECTOR OBRADORES,3
356719,746ca086-f561-435a-ba68-1305e58fcca1-0005716f,Roofs,,Genérico - 400 mm,Genérico - 400 mm,,PTD_C2_V02;PTD_D2_V02;PTD_E01_V01;PTD_E02_V02,,P10,P10-SRV-LGC-SERVICIOS,P10-SCT-SECTOR OBRADORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P10 > P10-SRV-LGC-SERVICIOS > P10-SCT-SECTOR OBRADORES,3
356816,746ca086-f561-435a-ba68-1305e58fcca1-000571d0,Roofs,,Genérico - 400 mm,Genérico - 400 mm,,PTD_C2_V02;PTD_D2_V02;PTD_E01_V01;PTD_E02_V02,,P10,P10-SRV-LGC-SERVICIOS,P10-SCT-SECTOR OBRADORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P10 > P10-SRV-LGC-SERVICIOS > P10-SCT-SECTOR OBRADORES,3
356868,746ca086-f561-435a-ba68-1305e58fcca1-00057204,Roofs,,Genérico - 400 mm,Genérico - 400 mm,,PTD_C2_V02;PTD_D2_V02;PTD_E01_V01;PTD_E02_V02,,P10,P10-SRV-LGC-SERVICIOS,P10-SCT-SECTOR OBRADORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P10 > P10-SRV-LGC-SERVICIOS > P10-SCT-SECTOR OBRADORES,3
357186,746ca086-f561-435a-ba68-1305e58fcca1-00057342,Roofs,,Genérico - 400 mm,Genérico - 400 mm,,PTD_C2_V02;PTD_D2_V02;PTD_E01_V01;PTD_E02_V02,,P10,P10-SRV-LGC-SERVICIOS,P10-SCT-SECTOR OBRADORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P10 > P10-SRV-LGC-SERVICIOS > P10-SCT-SECTOR OBRADORES,3
357224,746ca086-f561-435a-ba68-1305e58fcca1-00057368,Roofs,,Genérico - 400 mm,Genérico - 400 mm,,PTD_C2_V02;PTD_D2_V02;PTD_E01_V01;PTD_E02_V02,,P10,P10-SRV-LGC-SERVICIOS,P10-SCT-SECTOR OBRADORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P10 > P10-SRV-LGC-SERVICIOS > P10-SCT-SECTOR OBRADORES,3
357316,746ca086-f561-435a-ba68-1305e58fcca1-000573c4,Roofs,,Genérico - 400 mm,Genérico - 400 mm,,PTD_C2_V02;PTD_D2_V02;PTD_E01_V01;PTD_E02_V02,,P10,P10-SRV-LGC-SERVICIOS,P10-SCT-SECTOR OBRADORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P10 > P10-SRV-LGC-SERVICIOS > P10-SCT-SECTOR OBRADORES,3
357351,746ca086-f561-435a-ba68-1305e58fcca1-000573e7,Roofs,,Genérico - 400 mm,Genérico - 400 mm,,PTD_C2_V02;PTD_D2_V02;PTD_E01_V01;PTD_E02_V02,,P10,P10-SRV-LGC-SERVICIOS,P10-SCT-SECTOR OBRADORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P10 > P10-SRV-LGC-SERVICIOS > P10-SCT-SECTOR OBRADORES,3
357377,746ca086-f561-435a-ba68-1305e58fcca1-00057401,Roofs,,Genérico - 400 mm,Genérico - 400 mm,,PTD_C2_V02;PTD_D2_V02;PTD_E01_V01;PTD_E02_V02,,P10,P10-SRV-LGC-SERVICIOS,P10-SCT-SECTOR OBRADORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P10 > P10-SRV-LGC-SERVICIOS > P10-SCT-SECTOR OBRADORES,3
358462,1dd21141-8de6-4d43-b824-f67da67065de-0005783e,Generic Models,Biodiesel3,Biodiesel,Biodiesel,,Paralelo a linea de tierra,P10-HRN-SRT-SR01,P10,P10-HRN-LGC-HARINA,P10-HRN-LGC-SEC. ROTATIVOS,P10-HRN-SRT-SR01,P10-HRN-RSC-SF04,P10-HRN-VLV-VALV AUTREG SR,P10-HRN-RSC-SF11L,P10-HRN-RSC-SF11R,P10-HRN-TNQ-TKSR,P10-HRN-VLV-VALV SR01LP,P10-HRN-VLV-VSSR01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P10 > P10-HRN-LGC-HARINA > P10-HRN-LGC-SEC. ROTATIVOS > P10-HRN-SRT-SR01 > P10-HRN-RSC-SF04 > P10-HRN-VLV-VALV AUTREG SR > P10-HRN-RSC-SF11L > P10-HRN-RSC-SF11R > P10-HRN-TNQ-TKSR > P10-HRN-VLV-VALV SR01LP > P10-HRN-VLV-VSSR01,11
358495,1dd21141-8de6-4d43-b824-f67da67065de-0005785f,Generic Models,Biodiesel4,Biodiesel,Biodiesel,,Paralelo a linea de tierra,P10-HRN-SRT-SR02,P10,P10-HRN-LGC-HARINA,P10-HRN-LGC-SEC. ROTATIVOS,P10-HRN-SRT-SR02,P10-HRN-RSC-SF05,P10-HRN-VLV-VSSR02,P10-HRN-VLV-VALV SR02LP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P10 > P10-HRN-LGC-HARINA > P10-HRN-LGC-SEC. ROTATIVOS > P10-HRN-SRT-SR02 > P10-HRN-RSC-SF05 > P10-HRN-VLV-VSSR02 > P10-HRN-VLV-VALV SR02LP,7
361292,79a4e34a-87ef-4472-9c35-b34f669597e2-0005834c,Roofs,,Genérico - 400 mm,Genérico - 400 mm,,PTD_C2_V02;PTD_D2_V02;PTD_E01_V01;PTD_E02_V02,,P10,P10-SRV-LGC-SERVICIOS,P10-SCT-SECTOR OBRADORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P10 > P10-SRV-LGC-SERVICIOS > P10-SCT-SECTOR OBRADORES,3
365213,5058d264-a8f9-4ba1-9628-877e44bc2201-0005929d,Roofs,,Genérico - 400 mm,Genérico - 400 mm,,,P10-SRV-LGC-OSMOSIS,P10,P10-SRV-LGC-SERVICIOS,P10-SRV-LGC-OSMOSIS,P10-OSM-BMB-BAP01,P10-OSM-BMB-BAP02,P10-OSM-BMB-BC2,P10-OSM-BMB-BC1,P10-OSM-BMB-BC251,P10-OSM-BMB-BD01,P10-OSM-BMB-BD02,P10-OSM-BMB-BO68,P10-OSM-BMB-BO67,P10-OSM-FLT-FLTBOL,P10-OSM-FLT-MF01,P10-OSM-FLT-MF02,P10-OSM-MDL-MDL01,P10-OSM-MDL-MDL02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P10 > P10-SRV-LGC-SERVICIOS > P10-SRV-LGC-OSMOSIS > P10-OSM-BMB-BAP01 > P10-OSM-BMB-BAP02 > P10-OSM-BMB-BC2 > P10-OSM-BMB-BC1 > P10-OSM-BMB-BC251 > P10-OSM-BMB-BD01 > P10-OSM-BMB-BD02 > P10-OSM-BMB-BO68 > P10-OSM-BMB-BO67 > P10-OSM-FLT-FLTBOL > P10-OSM-FLT-MF01 > P10-OSM-FLT-MF02 > P10-OSM-MDL-MDL01 > P10-OSM-MDL-MDL02,17
367888,460ebebf-e4ee-449a-900c-ab33de4c697f-00059d10,Roofs,,Genérico - 400 mm,Genérico - 400 mm,,divi,P10-HRN-ENF-EG01,P10,P10-HRN-LGC-HARINA,P10-HRN-ENF-EG01,P10-HRN-RSC-EGSF01,P10-HRN-RSC-EGSF02,P10-HRN-RSC-EGSF03,P10-HRN-RSC-EGSF04,P10-HRN-VNT-VE27,P10-HRN-CCL-CVE27,P10-HRN-VLV-VR20,P10-HRN-VNT-VE28,P10-HRN-CCL-CVE28,P10-HRN-VLV-VR21,P10-HRN-VNT-VE29,P10-HRN-CCL-CVE29,P10-HRN-VLV-VR22,P10-HRN-VNT-VE30,P10-HRN-CCL-CVE30,P10-HRN-VLV-VR23,P10-HRN-VNT-VE31,P10-HRN-CCL-CVE31,P10-HRN-VLV-VR24,P10-HRN-VNT-VE32,P10-HRN-CCL-CVE32,P10-HRN-VLV-VR25,P10-HRN-VNT-VE33,P10-HRN-CCL-CVE33,P10-HRN-VLV-VR26,P10-HRN-VNT-VE34,P10-HRN-CCL-CVE34,P10-HRN-VLV-VR27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P10 > P10-HRN-LGC-HARINA > P10-HRN-ENF-EG01 > P10-HRN-RSC-EGSF01 > P10-HRN-RSC-EGSF02 > P10-HRN-RSC-EGSF03 > P10-HRN-RSC-EGSF04 > P10-HRN-VNT-VE27 > P10-HRN-CCL-CVE27 > P10-HRN-VLV-VR20 > P10-HRN-VNT-VE28 > P10-HRN-CCL-CVE28 > P10-HRN-VLV-VR21 > P10-HRN-VNT-VE29 > P10-HRN-CCL-CVE29 > P10-HRN-VLV-VR22 > P10-HRN-VNT-VE30 > P10-HRN-CCL-CVE30 > P10-HRN-VLV-VR23 > P10-HRN-VNT-VE31 > P10-HRN-CCL-CVE31 > P10-HRN-VLV-VR24 > P10-HRN-VNT-VE32 > P10-HRN-CCL-CVE32 > P10-HRN-VLV-VR25 > P10-HRN-VNT-VE33 > P10-HRN-CCL-CVE33 > P10-HRN-VLV-VR26 > P10-HRN-VNT-VE34 > P10-HRN-CCL-CVE34 > P10-HRN-VLV-VR27,31
